Survey year,Survey ID,Survey name official,Survey name,Survey abbriviation,Cruise ID,Cruise code,Stratum ID,Station ID,Haul ID,Haul number,Vessel ID,Vessel name,Date and time,Start latitude (decimal degrees),Start longitude (decimal degrees),End latitude (decimal degrees),End longitude (decimal degrees),Depth (m),Distance fished (km),Tow duration (decimal hr),Area swept (km),Net height (m),Net width (m),Haul performance code,Bottom temperature (degrees Celsius),Surface temperature (degrees Celsius),Taxon code,Taxon common name,Taxon scientific name,Taxon weight (kg),Taxon count,Weight CPUE (kg/km2),Number CPUE (no/km2),Taxon confidence rating,Lowest taxonomic rank,Integrated taxonomic information system (ITIS) serial number,World register of marine species (WoRMS) taxonomic serial number
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,32,G-19,-13580,100,89,ALDEBARAN,26-JUN-2005 02:56PM,56.98977,-168.93559,56.99658,-168.95959,80,1.648,.295,.028032,3.454,17.01,0,4.1,8.5,68580,snow crab,Chionoecetes opilio,.308,3,10.987255,107.018715,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,42,J-19,-13565,85,89,ALDEBARAN,23-JUN-2005 02:31PM,58.00081,-169.0818,57.97542,-169.0807,69,2.824,.503,.04604,3.329,16.303,0,2.7,7.8,68580,snow crab,Chionoecetes opilio,77.907,1392,1692.171048,30234.794027,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,20,Q-19,-13558,78,89,ALDEBARAN,22-JUN-2005 09:23AM,60.34276,-169.3134,60.32772,-169.35561,45,2.875,.511,.046446,3.819,16.155,0,.3,4,68580,snow crab,Chionoecetes opilio,.064,5,1.377955,107.652766,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,50,A-03,-13543,63,89,ALDEBARAN,18-JUN-2005 06:29PM,54.99457,-166.3401,55.01171,-166.3098,143,2.718,.485,.050767,2.204,18.678,0,4.3,6.7,68580,snow crab,Chionoecetes opilio,.34,2,6.69729,39.395823,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,61,L-26,-13685,205,89,ALDEBARAN,22-JUL-2005 10:03AM,58.67982,-173.6438,58.65244,-173.6427,128,3.041,.531,.055094,3.151,18.117,0,4.1,8.2,68580,snow crab,Chionoecetes opilio,2.4,19,43.562073,344.86641,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,61,R-30,-13670,190,89,ALDEBARAN,19-JUL-2005 09:34AM,60.66767,-176.76041,60.6689,-176.8149,129,2.989,.523,.053118,3.096,17.771,0,2.6,7.7,68580,snow crab,Chionoecetes opilio,112.19,1248,2112.109189,23495.073254,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,61,K-24,-12030,134,94,VESTERAALEN,12-JUL-2014 12:37PM,58.34599,-172.30031,58.32062,-172.29581,102,2.831,.503,.050256,1.791,17.752,0,2.5,9.5,68580,snow crab,Chionoecetes opilio,297.19,6673,5913.533118,132780.398055,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,61,F-23,-12014,139,162,ALASKA KNIGHT,13-JUL-2014 04:58PM,56.68692,-171.35029,56.66218,-171.34903,119,2.75,.511,.046316,1.835,16.842,0,4.2,10,68580,snow crab,Chionoecetes opilio,72.345,513,1562.004081,11076.20559,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,41,N-22,-11998,123,162,ALASKA KNIGHT,10-JUL-2014 10:41AM,59.31443,-171.17011,59.33953,-171.17782,75,2.824,.519,.049016,1.914,17.357,0,-.1,8.5,68580,snow crab,Chionoecetes opilio,85.768,3068,1749.789988,62591.592227,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,42,GF2120,-11979,115,162,ALASKA KNIGHT,08-JUL-2014 01:33PM,56.83861,-169.87154,56.83527,-169.91733,72,2.825,.515,.047446,1.743,16.795,0,4.7,9.2,68580,snow crab,Chionoecetes opilio,2.012,7,42.406216,147.536535,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,42,JI2221,-12022,126,94,VESTERAALEN,10-JUL-2014 06:00PM,57.84801,-170.59999,57.82729,-170.62702,79,2.809,.505,.048351,1.611,17.213,0,3.3,9.7,68580,snow crab,Chionoecetes opilio,9.09,40,187.999016,827.278397,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,41,M-23,-12006,131,162,ALASKA KNIGHT,12-JUL-2014 07:22AM,59.01633,-171.78012,58.99197,-171.77626,87,2.716,.499,.045593,2.197,16.787,0,.4,8.6,68580,snow crab,Chionoecetes opilio,364.252,3667,7989.122658,80428.145315,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,32,H-18,-13583,103,89,ALDEBARAN,27-JUN-2005 07:02AM,57.33098,-168.3622,57.31508,-168.4006,74,2.915,.516,.048334,3.467,16.581,0,3.4,8.7,68580,snow crab,Chionoecetes opilio,17.906,67,370.466807,1386.198818,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,31,I-01,-13568,88,89,ALDEBARAN,24-JUN-2005 09:26AM,57.67823,-167.7646,57.65367,-167.76981,71,2.749,.49,.045064,3.558,16.393,0,3,7.3,68580,snow crab,Chionoecetes opilio,266.996,4368,5924.7711,96928.044485,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,20,L-01,-13553,73,89,ALDEBARAN,21-JUN-2005 09:24AM,58.65211,-167.8694,58.67737,-167.87399,46,2.819,.502,.045079,2.204,15.991,0,3.3,4.3,68580,snow crab,Chionoecetes opilio,.016,1,.354935,22.183461,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,31,E-07,-13511,31,89,ALDEBARAN,09-JUN-2005 06:45PM,56.33037,-163.96809,56.35466,-163.95911,86,2.759,.499,.047041,3.096,17.05,0,3.8,8,68580,snow crab,Chionoecetes opilio,1.654,2,35.160855,42.516148,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,41,J-23,-13610,130,89,ALDEBARAN,04-JUL-2005 06:56AM,58.01265,-171.6001,57.99335,-171.5999,99,2.147,.377,.038693,2.775,18.022,0,3.6,8.7,68580,snow crab,Chionoecetes opilio,186.273,3015,4814.097472,77920.599762,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,42,JI2221,-13595,115,89,ALDEBARAN,01-JUL-2005 07:00AM,57.82164,-170.627,57.83987,-170.59129,79,2.937,.526,.049665,2.994,16.91,0,4,9.2,68580,snow crab,Chionoecetes opilio,62.62,1064,1260.856057,21423.680053,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,50,E-01,-13572,92,89,ALDEBARAN,25-JUN-2005 06:58AM,56.3449,-167.65089,56.32013,-167.6474,130,2.764,.495,.050302,3.161,18.199,0,4.3,8.4,68580,snow crab,Chionoecetes opilio,3.294,7,65.484427,139.159377,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,31,H-01,-13569,89,89,ALDEBARAN,24-JUN-2005 12:37PM,57.33815,-167.7451,57.31206,-167.7412,74,2.911,.524,.0474,3.396,16.283,0,3.1,8.1,68580,snow crab,Chionoecetes opilio,8.114,41,171.18211,864.982315,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,50,B-05,-13539,59,89,ALDEBARAN,15-JUN-2005 10:33AM,55.33484,-165.1552,55.34188,-165.1973,112,2.786,.496,.052299,2.637,18.772,0,4.6,6.7,68580,snow crab,Chionoecetes opilio,3.03,11,57.936329,210.329906,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,50,E-20,-11957,109,94,VESTERAALEN,06-JUL-2014 12:36PM,56.35596,-169.43812,56.35596,-169.47273,136,2.144,.406,.037263,2.202,17.38,0,4.1,9.5,68580,snow crab,Chionoecetes opilio,.39,3,10.466225,80.509421,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,41,M-20,-11940,92,94,VESTERAALEN,03-JUL-2014 07:27AM,59.00673,-169.83422,58.98259,-169.84097,63,2.711,.503,.045355,2.042,16.73,0,.7,7,68580,snow crab,Chionoecetes opilio,112.332,5787,2476.726396,127593.345214,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,41,N-20,-11925,91,94,VESTERAALEN,02-JUL-2014 04:07PM,59.34867,-169.855,59.32923,-169.88876,60,2.894,.506,.049696,2.051,17.172,0,.2,7.1,68580,snow crab,Chionoecetes opilio,66.082,2848,1329.730934,57308.702826,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,42,I-21,-12021,125,94,VESTERAALEN,10-JUL-2014 03:37PM,57.66988,-170.27477,57.68212,-170.31816,73,2.93,.518,.049661,1.676,16.949,0,2.8,10.3,68580,snow crab,Chionoecetes opilio,187.95,1922,3784.692765,38702.737403,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,43,N-23,-12005,130,162,ALASKA KNIGHT,11-JUL-2014 05:51PM,59.36103,-171.82786,59.3358,-171.82319,80,2.816,.509,.046853,2.284,16.638,0,.1,8.4,68580,snow crab,Chionoecetes opilio,52.404,589,1118.486296,12571.338612,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,31,C-05,-13538,58,89,ALDEBARAN,15-JUN-2005 07:49AM,55.66303,-165.1804,55.63825,-165.1954,110,2.909,.52,.053697,2.857,18.459,0,4.4,6.1,68580,snow crab,Chionoecetes opilio,6.28,16,116.952027,297.966947,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,41,L-21,-13598,118,89,ALDEBARAN,01-JUL-2005 02:37PM,58.66378,-170.4393,58.69144,-170.4388,75,3.073,.538,.053636,2.821,17.454,0,2.5,10,68580,snow crab,Chionoecetes opilio,268.596,6236,5007.742727,116264.88721,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,31,I-03,-13550,70,89,ALDEBARAN,20-JUN-2005 12:35PM,57.65896,-166.52229,57.67926,-166.4964,65,2.739,.489,.045204,2.203,16.504,0,3,5.7,68580,snow crab,Chionoecetes opilio,1.936,4,42.827636,88.486852,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,31,E-05,-13534,54,89,ALDEBARAN,14-JUN-2005 12:21PM,56.34557,-165.2175,56.32511,-165.1888,87,2.889,.513,.052623,2.87,18.215,0,,7.1,68580,snow crab,Chionoecetes opilio,.242,1,4.598738,19.003049,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,41,P-21,-13602,122,89,ALDEBARAN,02-JUL-2005 11:54AM,59.98331,-170.63071,60.00982,-170.63921,66,2.984,.527,.054846,2.869,18.38,0,-.4,9.1,68580,snow crab,Chionoecetes opilio,78.744,603,1435.731227,10994.436779,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,61,R-30,-12284,187,94,VESTERAALEN,28-JUL-2014 07:46AM,60.68084,-176.80227,60.65507,-176.79953,130,2.868,.518,.051102,1.782,17.818,0,1.6,10,68580,snow crab,Chionoecetes opilio,101.28,546,1981.917585,10684.508308,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,90,U-29,-12187,177,94,VESTERAALEN,25-JUL-2014 07:41AM,61.67577,-176.4672,61.65042,-176.46459,105,2.82,.51,.053087,1.774,18.825,0,.5,9.7,68580,snow crab,Chionoecetes opilio,15.31,198,288.397238,3729.761804,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,41,R-23,-12172,165,162,ALASKA KNIGHT,22-JUL-2014 06:31PM,60.67184,-172.14121,60.66476,-172.09101,62,2.862,.518,.048348,1.756,16.893,0,.2,9.1,68580,snow crab,Chionoecetes opilio,24.378,523,504.22185,10817.459487,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,62,P-27,-12155,160,94,VESTERAALEN,21-JUL-2014 12:37PM,59.99209,-174.62391,60.00684,-174.58211,108,2.855,.506,.048646,2.038,17.039,0,2.1,9.6,68580,snow crab,Chionoecetes opilio,73.07,408,1502.065571,8387.063817,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,42,H-20,-11989,114,94,VESTERAALEN,08-JUL-2014 01:50PM,57.35377,-169.62177,57.33881,-169.6056,64,1.927,.339,.030254,1.814,15.7,0,2.9,9.5,68580,snow crab,Chionoecetes opilio,293.264,2269,9693.427955,74998.595222,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,31,G-01,-11971,107,162,ALASKA KNIGHT,05-JUL-2014 03:00PM,57.01541,-167.69816,56.99015,-167.69061,78,2.845,.529,.047833,1.732,16.813,0,3.2,9,68580,snow crab,Chionoecetes opilio,84.18,239,1759.873443,4996.552065,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,42,JI2019,-11964,100,162,ALASKA KNIGHT,04-JUL-2014 07:05AM,57.81534,-169.37659,57.83778,-169.35368,66,2.843,.524,.047023,1.447,16.54,0,2.4,8.2,68580,snow crab,Chionoecetes opilio,226.319,2758,4812.920085,58651.874542,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,42,I-19,-11948,100,94,VESTERAALEN,04-JUL-2014 03:36PM,57.68009,-169.03194,57.6539,-169.03195,69,2.91,.504,.047075,1.91,16.177,0,2.6,8.5,68580,snow crab,Chionoecetes opilio,54.22,537,1151.777363,11407.311768,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,41,K-19,-11932,87,162,ALASKA KNIGHT,01-JUL-2014 09:32AM,58.33624,-169.07884,58.34356,-169.12378,68,2.762,.511,.043397,1.935,15.712,0,1.4,7.1,68580,snow crab,Chionoecetes opilio,91.77,1373,2114.684524,31638.464114,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,42,I-20,-11946,98,94,VESTERAALEN,04-JUL-2014 09:56AM,57.67412,-169.66629,57.65793,-169.63125,71,2.762,.51,.045048,1.969,16.31,0,2.8,8.4,68580,snow crab,Chionoecetes opilio,127.69,1522,2834.518212,33786.018626,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,20,L-18,-11930,85,162,ALASKA KNIGHT,30-JUN-2014 05:19PM,58.6662,-168.46207,58.66364,-168.50864,53,2.724,.5,.0418,2.27,15.345,0,2.2,6.5,68580,snow crab,Chionoecetes opilio,.012,1,.287083,23.923571,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,41,L-22,-12027,131,94,VESTERAALEN,11-JUL-2014 06:31PM,58.65818,-171.08118,58.68343,-171.08108,83,2.806,.498,.051398,1.802,18.317,0,.7,9.3,68580,snow crab,Chionoecetes opilio,131.065,1597,2550.026653,31071.548964,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,42,H-22,-12019,123,94,VESTERAALEN,10-JUL-2014 10:21AM,57.32472,-170.85919,57.34963,-170.8511,83,2.81,.506,.048804,2,17.368,0,3.8,10,68580,snow crab,Chionoecetes opilio,10.7,30,219.243965,614.702705,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,61,E-22,-11995,120,94,VESTERAALEN,09-JUL-2014 02:44PM,56.33218,-170.67951,56.35799,-170.68751,121,2.912,.506,.052818,1.659,18.138,0,4.2,10,68580,snow crab,Chionoecetes opilio,.04,4,.75732,75.731965,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,42,F-21,-13587,107,89,ALDEBARAN,29-JUN-2005 12:22PM,56.66206,-170.1154,56.68826,-170.1111,97,2.925,.513,.051193,3.313,17.502,0,4.6,6.9,68580,snow crab,Chionoecetes opilio,2.778,12,54.264861,234.405445,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,32,GF2019,-13579,99,89,ALDEBARAN,26-JUN-2005 12:48PM,56.82495,-169.3152,56.83582,-169.2907,82,1.925,.344,.032213,3.56,16.734,0,5,8.1,68580,snow crab,Chionoecetes opilio,16.12,346,500.419862,10741.021856,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,10,K-03,-13526,46,89,ALDEBARAN,12-JUN-2005 05:17PM,58.34413,-166.5656,58.32004,-166.5475,49,2.88,.513,.048479,2.859,16.833,0,2.8,3,68580,snow crab,Chionoecetes opilio,.01,1,.206275,20.627471,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,61,I-25,-12124,146,162,ALASKA KNIGHT,18-JUL-2014 04:07PM,57.64888,-172.79529,57.67321,-172.79733,119,2.706,.513,.046976,1.989,17.36,0,3.2,10.1,68580,snow crab,Chionoecetes opilio,127.802,2023,2720.571456,43064.39692,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,31,H-13,-13488,8,89,ALDEBARAN,04-JUN-2005 03:34PM,57.33667,-160.29449,57.31137,-160.3069,61,2.911,.522,.045735,3.455,15.711,0,4.5,6,68580,snow crab,Chionoecetes opilio,.416,1,9.095934,21.865226,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,61,N-31,-12296,187,162,ALASKA KNIGHT,28-JUL-2014 11:28AM,59.34846,-177.06139,59.32269,-177.05409,150,2.894,.52,.052263,1.596,18.059,0,3,10.1,68580,snow crab,Chionoecetes opilio,4.278,71,81.85563,1358.520274,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,61,L-24,-12029,133,94,VESTERAALEN,12-JUL-2014 10:06AM,58.67741,-172.36813,58.65224,-172.36432,102,2.807,.495,.050327,1.729,17.929,0,2.2,9.1,68580,snow crab,Chionoecetes opilio,3.38,18,67.161165,357.663008,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,61,G-23,-12012,137,162,ALASKA KNIGHT,13-JUL-2014 12:54PM,57.01143,-171.38434,56.98672,-171.38844,108,2.757,.507,.047376,1.94,17.184,0,3.8,9.9,68580,snow crab,Chionoecetes opilio,15.94,50,336.455233,1055.380278,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,41,M-22,-11997,122,162,ALASKA KNIGHT,10-JUL-2014 07:03AM,58.97944,-171.1245,59.00475,-171.12126,78,2.818,.513,.04785,2,16.98,0,.2,8.7,68580,snow crab,Chionoecetes opilio,166.596,3514,3481.656288,73438.379056,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,42,G-20,-11978,114,162,ALASKA KNIGHT,08-JUL-2014 11:07AM,57.01036,-169.54103,56.99498,-169.58012,61,2.93,.529,.047106,1.82,16.077,0,4,8.8,68580,snow crab,Chionoecetes opilio,1.104,4,23.436699,84.915576,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,42,H-19,-11976,112,162,ALASKA KNIGHT,06-JUL-2014 03:07PM,57.30981,-168.97741,57.32966,-169.00579,71,2.794,.517,.044413,1.678,15.896,0,3.5,9.2,68580,snow crab,Chionoecetes opilio,10.56,41,237.765951,923.144318,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,31,I-01,-11969,105,162,ALASKA KNIGHT,05-JUL-2014 09:40AM,57.68269,-167.76865,57.65737,-167.76703,69,2.816,.517,.044915,1.601,15.95,0,3.4,8.8,68580,snow crab,Chionoecetes opilio,38.374,179,854.36556,3985.287831,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,50,F-18,-11953,105,94,VESTERAALEN,05-JUL-2014 03:20PM,56.67732,-168.28366,56.65204,-168.28575,107,2.812,.514,.047995,2.073,17.068,0,3.6,9.5,68580,snow crab,Chionoecetes opilio,113.211,854,2358.797593,17793.44008,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,20,P-19,-11937,92,162,ALASKA KNIGHT,02-JUL-2014 09:30AM,59.97181,-169.32445,59.99575,-169.34014,46,2.801,.515,.043749,2.192,15.619,0,.7,5.8,68580,snow crab,Chionoecetes opilio,.126,25,2.880078,571.443997,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-688,20,P-18,-11836,81,94,VESTERAALEN,30-JUN-2014 03:05PM,59.98284,-168.68258,59.99807,-168.64202,39,2.832,.514,.044307,2.449,15.645,0,2.2,4.7,68580,snow crab,Chionoecetes opilio,.02,2,.4514,45.139961,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,31,D-07,-13510,30,89,ALDEBARAN,09-JUN-2005 03:50PM,55.96333,-163.93919,55.98111,-163.9727,92,2.877,.517,.048446,3.2,16.839,0,4.1,6.8,68580,snow crab,Chionoecetes opilio,1.4,4,28.898272,82.566492,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,41,K-23,-13609,129,89,ALDEBARAN,03-JUL-2005 04:57PM,58.35003,-171.65331,58.33099,-171.6503,97,2.125,.379,.03856,2.638,18.146,0,2.9,9.4,68580,snow crab,Chionoecetes opilio,23.776,91,616.593513,2359.943206,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,42,I-21,-13594,114,89,ALDEBARAN,30-JUN-2005 04:43PM,57.65239,-170.2619,57.67966,-170.25951,69,3.034,.536,.052831,2.888,17.413,0,,,68580,snow crab,Chionoecetes opilio,16.69,65,315.912754,1230.33727,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,41,K-19,-13564,84,89,ALDEBARAN,23-JUN-2005 12:00PM,58.34211,-169.12869,58.31779,-169.12131,68,2.733,.488,.044581,3.415,16.312,0,2.2,7.1,68580,snow crab,Chionoecetes opilio,72.6,1451,1628.50755,32547.719757,High,species,98428,107315
2005,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200501,-611,31,H-03,-13549,69,89,ALDEBARAN,20-JUN-2005 10:04AM,57.3312,-166.49249,57.34248,-166.4678,69,1.95,.348,.031405,2.206,16.105,0,3.2,6.9,68580,snow crab,Chionoecetes opilio,3.28,9,104.442799,286.580852,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,90,S-28,-12197,175,162,ALASKA KNIGHT,25-JUL-2014 07:29AM,61.00352,-175.49434,61.0078,-175.5442,102,2.746,.513,.048593,1.69,17.696,0,.6,9.7,68580,snow crab,Chionoecetes opilio,3.284,57,67.58145,1173.003244,High,species,98428,107315
2014,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,201401,-689,82,T-26,-12179,172,162,ALASKA KNIGHT,24-JUL-2014 12:30PM,61.31284,-174.32657,61.3372,-174.34398,78,2.865,.521,.048765,1.845,17.021,0,-.4,9.2,68580,snow crab,Chionoecetes opilio,39.87,765,817.59182,15687.427696,High,species,98428,107315
